FromYear,ToYear,County,From_Class,To_Class,Acres,Hectares
2008,2010,Yolo,SI_Farmland,Water,0,0
2008,2010,Yolo,SI_Farmland,Total,568,114.930824
2008,2010,Yolo,U_Farmland,P_Farmland,9,1.821087
2008,2010,Yolo,U_Farmland,SI_Farmland,3,0.607029
2008,2010,Yolo,U_Farmland,U_Farmland,NA,NA
2008,2010,Yolo,U_Farmland,LI_Farmland,81,16.389783
2008,2010,Yolo,U_Farmland,Total_Farmland,93,18.817899
2008,2010,Yolo,U_Farmland,Grazing,2815,569.595545
2008,2010,Yolo,U_Farmland,Total_Agriculture,2908,588.413444
2008,2010,Yolo,U_Farmland,Urban,4,0.809372
2008,2010,Yolo,U_Farmland,Other,159,32.172537
2008,2010,Yolo,U_Farmland,Water,0,0
2008,2010,Yolo,U_Farmland,Total,3071,621.395353
2008,2010,Yolo,LI_Farmland,P_Farmland,335,67.784905
2008,2010,Yolo,LI_Farmland,SI_Farmland,180,36.42174
2008,2010,Yolo,LI_Farmland,U_Farmland,193,39.052199
2008,2010,Yolo,LI_Farmland,LI_Farmland,NA,NA
2008,2010,Yolo,LI_Farmland,Total_Farmland,708,143.258844
2008,2010,Yolo,LI_Farmland,Grazing,1897,383.844671
2008,2010,Yolo,LI_Farmland,Total_Agriculture,2605,527.103515
2008,2010,Yolo,LI_Farmland,Urban,22,4.451546
2008,2010,Yolo,LI_Farmland,Other,469,94.898867
2008,2010,Yolo,LI_Farmland,Water,0,0
2008,2010,Yolo,LI_Farmland,Total,3096,626.453928
2008,2010,Yolo,Total_Farmland,P_Farmland,346,70.010678
2008,2010,Yolo,Total_Farmland,SI_Farmland,185,37.433455
2008,2010,Yolo,Total_Farmland,U_Farmland,292,59.084156
2008,2010,Yolo,Total_Farmland,LI_Farmland,3332,674.206876
2008,2010,Yolo,Total_Farmland,Total_Farmland,4155,840.7351649999999
2008,2010,Yolo,Total_Farmland,Grazing,4718,954.654274
2008,2010,Yolo,Total_Farmland,Total_Agriculture,8873,1795.389439
2008,2010,Yolo,Total_Farmland,Urban,184,37.231111999999996
2008,2010,Yolo,Total_Farmland,Other,1339,270.937277
2008,2010,Yolo,Total_Farmland,Water,0,0
2008,2010,Yolo,Total_Farmland,Total,10396,2103.557828
2008,2010,Yolo,Grazing,P_Farmland,1,0.202343
2008,2010,Yolo,Grazing,SI_Farmland,1,0.202343
2008,2010,Yolo,Grazing,U_Farmland,496,100.362128
2008,2010,Yolo,Grazing,LI_Farmland,1722,348.434646
2008,2010,Yolo,Grazing,Total_Farmland,2220,449.20146
2008,2010,Yolo,Grazing,Grazing,NA,NA
2008,2010,Yolo,Grazing,Total_Agriculture,2220,449.20146
2008,2010,Yolo,Grazing,Urban,5,1.011715
2008,2010,Yolo,Grazing,Other,112,22.662416
2008,2010,Yolo,Grazing,Water,0,0
2008,2010,Yolo,Grazing,Total,2337,472.875591
2008,2010,Yolo,Total_Agriculture,P_Farmland,347,70.213021
2008,2010,Yolo,Total_Agriculture,SI_Farmland,186,37.635798
2008,2010,Yolo,Total_Agriculture,U_Farmland,788,159.446284
2008,2010,Yolo,Total_Agriculture,LI_Farmland,5054,1022.641522
2008,2010,Yolo,Total_Agriculture,Total_Farmland,6375,1289.936625
2008,2010,Yolo,Total_Agriculture,Grazing,4718,954.654274
2008,2010,Yolo,Total_Agriculture,Total_Agriculture,11093,2244.590899
2008,2010,Yolo,Total_Agriculture,Urban,189,38.242827
2008,2010,Yolo,Total_Agriculture,Other,1451,293.599693
2008,2010,Yolo,Total_Agriculture,Water,0,0
2008,2010,Yolo,Total_Agriculture,Total,12733,2576.433419
2008,2010,Yolo,Urban,P_Farmland,13,2.630459
2008,2010,Yolo,Urban,SI_Farmland,0,0
2008,2010,Yolo,Urban,U_Farmland,5,1.011715
2008,2010,Yolo,Urban,LI_Farmland,2,0.404686
2008,2010,Yolo,Urban,Total_Farmland,20,4.04686
2008,2010,Yolo,Urban,Grazing,0,0
2008,2010,Yolo,Urban,Total_Agriculture,20,4.04686
2008,2010,Yolo,Urban,Urban,NA,NA
2008,2010,Yolo,Urban,Other,0,0
2008,2010,Yolo,Urban,Water,0,0
2008,2010,Yolo,Urban,Total,20,4.04686
2008,2010,Yolo,Other,P_Farmland,191,38.647512999999996
2008,2010,Yolo,Other,SI_Farmland,1,0.202343
2008,2010,Yolo,Other,U_Farmland,157,31.767851
2008,2010,Yolo,Other,LI_Farmland,105,21.246015
2008,2010,Yolo,Other,Total_Farmland,454,91.863722
2008,2010,Yolo,Other,Grazing,106,21.448358
2008,2010,Yolo,Other,Total_Agriculture,560,113.31208
2008,2010,Yolo,Other,Urban,133,26.911618999999998
2008,2010,Yolo,Other,Other,NA,NA
2008,2010,Yolo,Other,Water,0,0
2008,2010,Yolo,Other,Total,693,140.223699
2008,2010,Yolo,Water,P_Farmland,0,0
2008,2010,Yolo,Water,SI_Farmland,0,0
2008,2010,Yolo,Water,U_Farmland,0,0
2008,2010,Yolo,Water,LI_Farmland,0,0
2008,2010,Yolo,Water,Total_Farmland,0,0
2008,2010,Yolo,Water,Grazing,0,0
2008,2010,Yolo,Water,Total_Agriculture,0,0
2008,2010,Yolo,Water,Urban,10,2.02343
2008,2010,Yolo,Water,Other,0,0
2008,2010,Yolo,Water,Water,NA,NA
2008,2010,Yolo,Water,Total,10,2.02343
2008,2010,Yolo,Total,P_Farmland,551,111.490993
2008,2010,Yolo,Total,SI_Farmland,187,37.838141
2008,2010,Yolo,Total,U_Farmland,950,192.22585
2008,2010,Yolo,Total,LI_Farmland,5161,1044.292223
2008,2010,Yolo,Total,Total_Farmland,6849,1385.847207
2008,2010,Yolo,Total,Grazing,4824,976.102632
2008,2010,Yolo,Total,Total_Agriculture,11673,2361.949839
2008,2010,Yolo,Total,Urban,332,67.177876
2008,2010,Yolo,Total,Other,1451,293.599693
2008,2010,Yolo,Total,Water,0,0
2008,2010,Yolo,Total,Total,13456,2722.7274079999997
2010,2012,Yolo,P_Farmland,P_Farmland,NA,NA
2010,2012,Yolo,P_Farmland,SI_Farmland,2,0.404686
2010,2012,Yolo,P_Farmland,U_Farmland,27,5.463261
2010,2012,Yolo,P_Farmland,LI_Farmland,2237,452.64129099999997
2010,2012,Yolo,P_Farmland,Total_Farmland,2266,458.509238
2010,2012,Yolo,P_Farmland,Grazing,9,1.821087
2010,2012,Yolo,P_Farmland,Total_Agriculture,2275,460.330325
2010,2012,Yolo,P_Farmland,Urban,142,28.732706
2010,2012,Yolo,P_Farmland,Other,848,171.586864
2010,2012,Yolo,P_Farmland,Water,0,0
2010,2012,Yolo,P_Farmland,Total,3265,660.649895
2010,2012,Yolo,SI_Farmland,P_Farmland,3,0.607029
2010,2012,Yolo,SI_Farmland,SI_Farmland,NA,NA
2010,2012,Yolo,SI_Farmland,U_Farmland,2,0.404686
2010,2012,Yolo,SI_Farmland,LI_Farmland,245,49.574035
2010,2012,Yolo,SI_Farmland,Total_Farmland,250,50.58575
2010,2012,Yolo,SI_Farmland,Grazing,1,0.202343
2010,2012,Yolo,SI_Farmland,Total_Agriculture,251,50.788092999999996
2010,2012,Yolo,SI_Farmland,Urban,9,1.821087
2010,2012,Yolo,SI_Farmland,Other,131,26.506933
2010,2012,Yolo,SI_Farmland,Water,0,0
2010,2012,Yolo,SI_Farmland,Total,391,79.116113
2010,2012,Yolo,U_Farmland,P_Farmland,10,2.02343
2010,2012,Yolo,U_Farmland,SI_Farmland,2,0.404686
2010,2012,Yolo,U_Farmland,U_Farmland,NA,NA
2010,2012,Yolo,U_Farmland,LI_Farmland,157,31.767851
2010,2012,Yolo,U_Farmland,Total_Farmland,169,34.195966999999996
2010,2012,Yolo,U_Farmland,Grazing,1584,320.511312
2010,2012,Yolo,U_Farmland,Total_Agriculture,1753,354.70727899999997
2010,2012,Yolo,U_Farmland,Urban,2,0.404686
2010,2012,Yolo,U_Farmland,Other,2043,413.386749
2010,2012,Yolo,U_Farmland,Water,0,0
2010,2012,Yolo,U_Farmland,Total,3798,768.498714
2010,2012,Yolo,LI_Farmland,P_Farmland,1714,346.815902
2010,2012,Yolo,LI_Farmland,SI_Farmland,1243,251.512349
2010,2012,Yolo,LI_Farmland,U_Farmland,1081,218.73278299999998
2010,2012,Yolo,LI_Farmland,LI_Farmland,NA,NA
2010,2012,Yolo,LI_Farmland,Total_Farmland,4038,817.061034
2010,2012,Yolo,LI_Farmland,Grazing,3945,798.2431349999999
2010,2012,Yolo,LI_Farmland,Total_Agriculture,7983,1615.304169
2010,2012,Yolo,LI_Farmland,Urban,73,14.771039
2010,2012,Yolo,LI_Farmland,Other,249,50.383407
2010,2012,Yolo,LI_Farmland,Water,0,0
2010,2012,Yolo,LI_Farmland,Total,8305,1680.458615
2010,2012,Yolo,Total_Farmland,P_Farmland,1727,349.44636099999997
2010,2012,Yolo,Total_Farmland,SI_Farmland,1247,252.321721
2010,2012,Yolo,Total_Farmland,U_Farmland,1110,224.60073
2010,2012,Yolo,Total_Farmland,LI_Farmland,2639,533.983177
2010,2012,Yolo,Total_Farmland,Total_Farmland,6723,1360.351989
2010,2012,Yolo,Total_Farmland,Grazing,5539,1120.777877
2010,2012,Yolo,Total_Farmland,Total_Agriculture,12262,2481.1298659999998
2010,2012,Yolo,Total_Farmland,Urban,226,45.729518
2010,2012,Yolo,Total_Farmland,Other,3271,661.863953
2010,2012,Yolo,Total_Farmland,Water,0,0
2010,2012,Yolo,Total_Farmland,Total,15759,3188.723337
2010,2012,Yolo,Grazing,P_Farmland,2,0.404686
2010,2012,Yolo,Grazing,SI_Farmland,1,0.202343
2010,2012,Yolo,Grazing,U_Farmland,1218,246.45377399999998
2010,2012,Yolo,Grazing,LI_Farmland,1027,207.806261
2010,2012,Yolo,Grazing,Total_Farmland,2248,454.86706399999997
2010,2012,Yolo,Grazing,Grazing,NA,NA
2010,2012,Yolo,Grazing,Total_Agriculture,2248,454.86706399999997
2010,2012,Yolo,Grazing,Urban,9,1.821087
2010,2012,Yolo,Grazing,Other,138,27.923334
2010,2012,Yolo,Grazing,Water,0,0
2010,2012,Yolo,Grazing,Total,2395,484.611485
2010,2012,Yolo,Total_Agriculture,P_Farmland,1729,349.851047
2010,2012,Yolo,Total_Agriculture,SI_Farmland,1248,252.52406399999998
2010,2012,Yolo,Total_Agriculture,U_Farmland,2328,471.054504
2010,2012,Yolo,Total_Agriculture,LI_Farmland,3666,741.789438
2010,2012,Yolo,Total_Agriculture,Total_Farmland,8971,1815.219053
2010,2012,Yolo,Total_Agriculture,Grazing,5539,1120.777877
2010,2012,Yolo,Total_Agriculture,Total_Agriculture,14510,2935.99693
2010,2012,Yolo,Total_Agriculture,Urban,235,47.550605
2010,2012,Yolo,Total_Agriculture,Other,3409,689.787287
2010,2012,Yolo,Total_Agriculture,Water,0,0
2010,2012,Yolo,Total_Agriculture,Total,18154,3673.334822
2010,2012,Yolo,Urban,P_Farmland,28,5.665604
2010,2012,Yolo,Urban,SI_Farmland,1,0.202343
2010,2012,Yolo,Urban,U_Farmland,2,0.404686
2010,2012,Yolo,Urban,LI_Farmland,131,26.506933
2010,2012,Yolo,Urban,Total_Farmland,162,32.779566
2010,2012,Yolo,Urban,Grazing,25,5.058575
2010,2012,Yolo,Urban,Total_Agriculture,187,37.838141
2010,2012,Yolo,Urban,Urban,NA,NA
2010,2012,Yolo,Urban,Other,13,2.630459
2010,2012,Yolo,Urban,Water,0,0
2010,2012,Yolo,Urban,Total,200,40.4686
2010,2012,Yolo,Other,P_Farmland,122,24.685845999999998
2010,2012,Yolo,Other,SI_Farmland,29,5.867947
2010,2012,Yolo,Other,U_Farmland,242,48.967006
2010,2012,Yolo,Other,LI_Farmland,229,46.336546999999996
2010,2012,Yolo,Other,Total_Farmland,622,125.85734599999999
2010,2012,Yolo,Other,Grazing,21,4.249203
2010,2012,Yolo,Other,Total_Agriculture,643,130.106549
2010,2012,Yolo,Other,Urban,265,53.620895
2010,2012,Yolo,Other,Other,NA,NA
2010,2012,Yolo,Other,Water,1,0.202343
2010,2012,Yolo,Other,Total,909,183.929787
2010,2012,Yolo,Water,P_Farmland,0,0
2010,2012,Yolo,Water,SI_Farmland,0,0
2010,2012,Yolo,Water,U_Farmland,0,0
2010,2012,Yolo,Water,LI_Farmland,0,0
2010,2012,Yolo,Water,Total_Farmland,0,0
2010,2012,Yolo,Water,Grazing,0,0
2010,2012,Yolo,Water,Total_Agriculture,0,0
2010,2012,Yolo,Water,Urban,0,0
2010,2012,Yolo,Water,Other,0,0
2010,2012,Yolo,Water,Water,NA,NA
2010,2012,Yolo,Water,Total,0,0
2010,2012,Yolo,Total,P_Farmland,1879,380.202497
2010,2012,Yolo,Total,SI_Farmland,1278,258.594354
2010,2012,Yolo,Total,U_Farmland,2572,520.426196
2010,2012,Yolo,Total,LI_Farmland,4026,814.632918
2010,2012,Yolo,Total,Total_Farmland,9755,1973.855965
2010,2012,Yolo,Total,Grazing,5585,1130.0856549999999
2010,2012,Yolo,Total,Total_Agriculture,15340,3103.94162
2010,2012,Yolo,Total,Urban,500,101.1715
2010,2012,Yolo,Total,Other,3422,692.417746
2010,2012,Yolo,Total,Water,1,0.202343
2010,2012,Yolo,Total,Total,19263,3897.733209
2012,2014,Yolo,P_Farmland,P_Farmland,NA,NA
2012,2014,Yolo,P_Farmland,SI_Farmland,4,0.809372
2012,2014,Yolo,P_Farmland,U_Farmland,1,0.202343
2012,2014,Yolo,P_Farmland,LI_Farmland,916,185.34618799999998
2012,2014,Yolo,P_Farmland,Total_Farmland,921,186.357903
2012,2014,Yolo,P_Farmland,Grazing,0,0
2012,2014,Yolo,P_Farmland,Total_Agriculture,921,186.357903
2012,2014,Yolo,P_Farmland,Urban,86,17.401498
2012,2014,Yolo,P_Farmland,Other,44,8.903092
2012,2014,Yolo,P_Farmland,Water,0,0
2012,2014,Yolo,P_Farmland,Total,1051,212.66249299999998
2012,2014,Yolo,SI_Farmland,P_Farmland,0,0
2012,2014,Yolo,SI_Farmland,SI_Farmland,NA,NA
2012,2014,Yolo,SI_Farmland,U_Farmland,1,0.202343
2012,2014,Yolo,SI_Farmland,LI_Farmland,107,21.650700999999998
2012,2014,Yolo,SI_Farmland,Total_Farmland,108,21.853044
2012,2014,Yolo,SI_Farmland,Grazing,0,0
2012,2014,Yolo,SI_Farmland,Total_Agriculture,108,21.853044
2012,2014,Yolo,SI_Farmland,Urban,0,0
2012,2014,Yolo,SI_Farmland,Other,0,0
2012,2014,Yolo,SI_Farmland,Water,0,0
2012,2014,Yolo,SI_Farmland,Total,108,21.853044
2012,2014,Yolo,U_Farmland,P_Farmland,2,0.404686
2012,2014,Yolo,U_Farmland,SI_Farmland,0,0
2012,2014,Yolo,U_Farmland,U_Farmland,NA,NA
2012,2014,Yolo,U_Farmland,LI_Farmland,96,19.424928
2012,2014,Yolo,U_Farmland,Total_Farmland,98,19.829614
2012,2014,Yolo,U_Farmland,Grazing,11,2.225773
2012,2014,Yolo,U_Farmland,Total_Agriculture,109,22.055387
2012,2014,Yolo,U_Farmland,Urban,0,0
2012,2014,Yolo,U_Farmland,Other,110,22.25773
2012,2014,Yolo,U_Farmland,Water,0,0
2012,2014,Yolo,U_Farmland,Total,219,44.313117
2012,2014,Yolo,LI_Farmland,P_Farmland,661,133.74872299999998
2012,2014,Yolo,LI_Farmland,SI_Farmland,1661,336.091723
2012,2014,Yolo,LI_Farmland,U_Farmland,604,122.215172
2012,2014,Yolo,LI_Farmland,LI_Farmland,NA,NA
2012,2014,Yolo,LI_Farmland,Total_Farmland,2926,592.055618
2012,2014,Yolo,LI_Farmland,Grazing,4462,902.854466
2012,2014,Yolo,LI_Farmland,Total_Agriculture,7388,1494.9100839999999
2012,2014,Yolo,LI_Farmland,Urban,74,14.973381999999999
2012,2014,Yolo,LI_Farmland,Other,75,15.175725
2012,2014,Yolo,LI_Farmland,Water,0,0
2012,2014,Yolo,LI_Farmland,Total,7537,1525.059191
2012,2014,Yolo,Total_Farmland,P_Farmland,663,134.153409
2012,2014,Yolo,Total_Farmland,SI_Farmland,1665,336.901095
2012,2014,Yolo,Total_Farmland,U_Farmland,606,122.619858
2012,2014,Yolo,Total_Farmland,LI_Farmland,1119,226.421817
2012,2014,Yolo,Total_Farmland,Total_Farmland,4053,820.096179
2012,2014,Yolo,Total_Farmland,Grazing,4473,905.080239
2012,2014,Yolo,Total_Farmland,Total_Agriculture,8526,1725.176418
2012,2014,Yolo,Total_Farmland,Urban,160,32.37488
2012,2014,Yolo,Total_Farmland,Other,229,46.336546999999996
2012,2014,Yolo,Total_Farmland,Water,0,0
2012,2014,Yolo,Total_Farmland,Total,8915,1803.887845
2012,2014,Yolo,Grazing,P_Farmland,3,0.607029
2012,2014,Yolo,Grazing,SI_Farmland,2,0.404686
2012,2014,Yolo,Grazing,U_Farmland,1728,349.648704
2012,2014,Yolo,Grazing,LI_Farmland,4,0.809372
2012,2014,Yolo,Grazing,Total_Farmland,1737,351.469791
2012,2014,Yolo,Grazing,Grazing,NA,NA
2012,2014,Yolo,Grazing,Total_Agriculture,1737,351.469791
2012,2014,Yolo,Grazing,Urban,2,0.404686
2012,2014,Yolo,Grazing,Other,14,2.832802
2012,2014,Yolo,Grazing,Water,0,0
2012,2014,Yolo,Grazing,Total,1753,354.70727899999997
2012,2014,Yolo,Total_Agriculture,P_Farmland,666,134.760438
2012,2014,Yolo,Total_Agriculture,SI_Farmland,1667,337.30578099999997
2012,2014,Yolo,Total_Agriculture,U_Farmland,2334,472.268562
2012,2014,Yolo,Total_Agriculture,LI_Farmland,1123,227.231189
2012,2014,Yolo,Total_Agriculture,Total_Farmland,5790,1171.5659699999999
2012,2014,Yolo,Total_Agriculture,Grazing,4473,905.080239
2012,2014,Yolo,Total_Agriculture,Total_Agriculture,10263,2076.646209
2012,2014,Yolo,Total_Agriculture,Urban,162,32.779566
2012,2014,Yolo,Total_Agriculture,Other,243,49.169349
2012,2014,Yolo,Total_Agriculture,Water,0,0
2012,2014,Yolo,Total_Agriculture,Total,10668,2158.595124
2012,2014,Yolo,Urban,P_Farmland,4,0.809372
2012,2014,Yolo,Urban,SI_Farmland,0,0
2012,2014,Yolo,Urban,U_Farmland,3,0.607029
2012,2014,Yolo,Urban,LI_Farmland,0,0
2012,2014,Yolo,Urban,Total_Farmland,7,1.416401
2012,2014,Yolo,Urban,Grazing,0,0
2012,2014,Yolo,Urban,Total_Agriculture,7,1.416401
2012,2014,Yolo,Urban,Urban,NA,NA
2012,2014,Yolo,Urban,Other,0,0
2012,2014,Yolo,Urban,Water,0,0
2012,2014,Yolo,Urban,Total,7,1.416401
2012,2014,Yolo,Other,P_Farmland,33,6.677319
2012,2014,Yolo,Other,SI_Farmland,4,0.809372
2012,2014,Yolo,Other,U_Farmland,83,16.794469
2012,2014,Yolo,Other,LI_Farmland,2,0.404686
2012,2014,Yolo,Other,Total_Farmland,122,24.685845999999998
2012,2014,Yolo,Other,Grazing,7,1.416401
2012,2014,Yolo,Other,Total_Agriculture,129,26.102247
2012,2014,Yolo,Other,Urban,59,11.938236999999999
2012,2014,Yolo,Other,Other,NA,NA
2012,2014,Yolo,Other,Water,0,0
2012,2014,Yolo,Other,Total,188,38.040484
2012,2014,Yolo,Water,P_Farmland,0,0
2012,2014,Yolo,Water,SI_Farmland,0,0
2012,2014,Yolo,Water,U_Farmland,0,0
2012,2014,Yolo,Water,LI_Farmland,0,0
2012,2014,Yolo,Water,Total_Farmland,0,0
2012,2014,Yolo,Water,Grazing,0,0
2012,2014,Yolo,Water,Total_Agriculture,0,0
2012,2014,Yolo,Water,Urban,0,0
2012,2014,Yolo,Water,Other,0,0
2012,2014,Yolo,Water,Water,NA,NA
2012,2014,Yolo,Water,Total,0,0
2012,2014,Yolo,Total,P_Farmland,703,142.247129
2012,2014,Yolo,Total,SI_Farmland,1671,338.11515299999996
2012,2014,Yolo,Total,U_Farmland,2420,489.67006
2012,2014,Yolo,Total,LI_Farmland,1125,227.635875
2012,2014,Yolo,Total,Total_Farmland,5919,1197.668217
2012,2014,Yolo,Total,Grazing,4480,906.49664
2012,2014,Yolo,Total,Total_Agriculture,10399,2104.1648569999998
2012,2014,Yolo,Total,Urban,221,44.717802999999996
2012,2014,Yolo,Total,Other,243,49.169349
2012,2014,Yolo,Total,Water,0,0
2012,2014,Yolo,Total,Total,10863,2198.052009
2014,2016,Yolo,P_Farmland,P_Farmland,NA,NA
2014,2016,Yolo,P_Farmland,SI_Farmland,10,2.02343
2014,2016,Yolo,P_Farmland,U_Farmland,83,16.794469
2014,2016,Yolo,P_Farmland,LI_Farmland,1130,228.64759
2014,2016,Yolo,P_Farmland,Total_Farmland,1223,247.465489
2014,2016,Yolo,P_Farmland,Grazing,2,0.404686
2014,2016,Yolo,P_Farmland,Total_Agriculture,1225,247.870175
2014,2016,Yolo,P_Farmland,Urban,68,13.759324
2014,2016,Yolo,P_Farmland,Other,82,16.592126
2014,2016,Yolo,P_Farmland,Water,0,0
2014,2016,Yolo,P_Farmland,Total,1375,278.221625
2014,2016,Yolo,SI_Farmland,P_Farmland,3,0.607029
2014,2016,Yolo,SI_Farmland,SI_Farmland,NA,NA
2014,2016,Yolo,SI_Farmland,U_Farmland,13,2.630459
2014,2016,Yolo,SI_Farmland,LI_Farmland,294,59.488842
2014,2016,Yolo,SI_Farmland,Total_Farmland,310,62.72633
2014,2016,Yolo,SI_Farmland,Grazing,0,0
2014,2016,Yolo,SI_Farmland,Total_Agriculture,310,62.72633
2014,2016,Yolo,SI_Farmland,Urban,0,0
2014,2016,Yolo,SI_Farmland,Other,6,1.214058
2014,2016,Yolo,SI_Farmland,Water,0,0
2014,2016,Yolo,SI_Farmland,Total,316,63.940388
2014,2016,Yolo,U_Farmland,P_Farmland,31,6.272633
2014,2016,Yolo,U_Farmland,SI_Farmland,8,1.618744
2014,2016,Yolo,U_Farmland,U_Farmland,NA,NA
2014,2016,Yolo,U_Farmland,LI_Farmland,123,24.888189
2014,2016,Yolo,U_Farmland,Total_Farmland,162,32.779566
2014,2016,Yolo,U_Farmland,Grazing,247,49.978721
2014,2016,Yolo,U_Farmland,Total_Agriculture,409,82.758287
2014,2016,Yolo,U_Farmland,Urban,0,0
2014,2016,Yolo,U_Farmland,Other,12,2.428116
2014,2016,Yolo,U_Farmland,Water,0,0
2014,2016,Yolo,U_Farmland,Total,421,85.186403
2014,2016,Yolo,LI_Farmland,P_Farmland,1478,299.062954
2014,2016,Yolo,LI_Farmland,SI_Farmland,910,184.13213
2014,2016,Yolo,LI_Farmland,U_Farmland,606,122.619858
2014,2016,Yolo,LI_Farmland,LI_Farmland,NA,NA
2014,2016,Yolo,LI_Farmland,Total_Farmland,2994,605.814942
2014,2016,Yolo,LI_Farmland,Grazing,694,140.426042
2014,2016,Yolo,LI_Farmland,Total_Agriculture,3688,746.240984
2014,2016,Yolo,LI_Farmland,Urban,109,22.055387
2014,2016,Yolo,LI_Farmland,Other,52,10.521836
2014,2016,Yolo,LI_Farmland,Water,0,0
2014,2016,Yolo,LI_Farmland,Total,3849,778.818207
2014,2016,Yolo,Total_Farmland,P_Farmland,1512,305.942616
2014,2016,Yolo,Total_Farmland,SI_Farmland,928,187.774304
2014,2016,Yolo,Total_Farmland,U_Farmland,702,142.044786
2014,2016,Yolo,Total_Farmland,LI_Farmland,1547,313.02462099999997
2014,2016,Yolo,Total_Farmland,Total_Farmland,4689,948.786327
2014,2016,Yolo,Total_Farmland,Grazing,943,190.809449
2014,2016,Yolo,Total_Farmland,Total_Agriculture,5632,1139.595776
2014,2016,Yolo,Total_Farmland,Urban,177,35.814711
2014,2016,Yolo,Total_Farmland,Other,152,30.756135999999998
2014,2016,Yolo,Total_Farmland,Water,0,0
2014,2016,Yolo,Total_Farmland,Total,5961,1206.166623
2014,2016,Yolo,Grazing,P_Farmland,2,0.404686
2014,2016,Yolo,Grazing,SI_Farmland,1,0.202343
2014,2016,Yolo,Grazing,U_Farmland,1146,231.885078
2014,2016,Yolo,Grazing,LI_Farmland,193,39.052199
2014,2016,Yolo,Grazing,Total_Farmland,1342,271.544306
2014,2016,Yolo,Grazing,Grazing,NA,NA
2014,2016,Yolo,Grazing,Total_Agriculture,1342,271.544306
2014,2016,Yolo,Grazing,Urban,25,5.058575
2014,2016,Yolo,Grazing,Other,10,2.02343
2014,2016,Yolo,Grazing,Water,0,0
2014,2016,Yolo,Grazing,Total,1377,278.626311
2014,2016,Yolo,Total_Agriculture,P_Farmland,1514,306.347302
2014,2016,Yolo,Total_Agriculture,SI_Farmland,929,187.97664699999999
2014,2016,Yolo,Total_Agriculture,U_Farmland,1848,373.929864
2014,2016,Yolo,Total_Agriculture,LI_Farmland,1740,352.07682
2014,2016,Yolo,Total_Agriculture,Total_Farmland,6031,1220.330633
2014,2016,Yolo,Total_Agriculture,Grazing,943,190.809449
2014,2016,Yolo,Total_Agriculture,Total_Agriculture,6974,1411.140082
2014,2016,Yolo,Total_Agriculture,Urban,202,40.873286
2014,2016,Yolo,Total_Agriculture,Other,162,32.779566
2014,2016,Yolo,Total_Agriculture,Water,0,0
2014,2016,Yolo,Total_Agriculture,Total,7338,1484.792934
2014,2016,Yolo,Urban,P_Farmland,0,0
2014,2016,Yolo,Urban,SI_Farmland,0,0
2014,2016,Yolo,Urban,U_Farmland,0,0
2014,2016,Yolo,Urban,LI_Farmland,3,0.607029
2014,2016,Yolo,Urban,Total_Farmland,3,0.607029
2014,2016,Yolo,Urban,Grazing,1,0.202343
2014,2016,Yolo,Urban,Total_Agriculture,4,0.809372
2014,2016,Yolo,Urban,Urban,NA,NA
2014,2016,Yolo,Urban,Other,0,0
2014,2016,Yolo,Urban,Water,0,0
2014,2016,Yolo,Urban,Total,4,0.809372
2014,2016,Yolo,Other,P_Farmland,74,14.973381999999999
2014,2016,Yolo,Other,SI_Farmland,54,10.926522
2014,2016,Yolo,Other,U_Farmland,64,12.949952
2014,2016,Yolo,Other,LI_Farmland,49,9.914807
2014,2016,Yolo,Other,Total_Farmland,241,48.764663
2014,2016,Yolo,Other,Grazing,479,96.922297
2014,2016,Yolo,Other,Total_Agriculture,720,145.68696
2014,2016,Yolo,Other,Urban,99,20.031957
2014,2016,Yolo,Other,Other,NA,NA
2014,2016,Yolo,Other,Water,0,0
2014,2016,Yolo,Other,Total,819,165.718917
2014,2016,Yolo,Water,P_Farmland,0,0
2014,2016,Yolo,Water,SI_Farmland,0,0
2014,2016,Yolo,Water,U_Farmland,0,0
2014,2016,Yolo,Water,LI_Farmland,0,0
2014,2016,Yolo,Water,Total_Farmland,0,0
2014,2016,Yolo,Water,Grazing,0,0
2014,2016,Yolo,Water,Total_Agriculture,0,0
2014,2016,Yolo,Water,Urban,0,0
2014,2016,Yolo,Water,Other,0,0
2014,2016,Yolo,Water,Water,NA,NA
2014,2016,Yolo,Water,Total,0,0
2014,2016,Yolo,Total,P_Farmland,1588,321.32068399999997
2014,2016,Yolo,Total,SI_Farmland,983,198.903169
2014,2016,Yolo,Total,U_Farmland,1912,386.879816
2014,2016,Yolo,Total,LI_Farmland,1792,362.598656
2014,2016,Yolo,Total,Total_Farmland,6275,1269.702325
2014,2016,Yolo,Total,Grazing,1423,287.934089
2014,2016,Yolo,Total,Total_Agriculture,7698,1557.636414
2014,2016,Yolo,Total,Urban,301,60.905243
2014,2016,Yolo,Total,Other,162,32.779566
2014,2016,Yolo,Total,Water,0,0
2014,2016,Yolo,Total,Total,8161,1651.321223
1992,1994,Yolo,P_Farmland,P_Farmland,NA,NA
1992,1994,Yolo,P_Farmland,SI_Farmland,7,1.416401
1992,1994,Yolo,P_Farmland,U_Farmland,3,0.607029
1992,1994,Yolo,P_Farmland,LI_Farmland,1196,242.002228
1992,1994,Yolo,P_Farmland,Total_Farmland,1206,244.025658
