SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,427.348416,Normal,Timestep and iteration,213.674208
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,510.916075,Normal,Timestep and iteration,255.4580375
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,496.954408,Normal,Timestep and iteration,248.477204
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,246.85846,Normal,Timestep and iteration,123.42923
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,531.959747,Normal,Timestep and iteration,265.9798735
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,49.978721,Normal,Timestep and iteration,24.9893605
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,1.011715,Normal,Timestep and iteration,0.5058575
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,129.297177,Normal,Timestep and iteration,64.6485885
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,91.459036,Normal,Timestep and iteration,45.729518
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1131.906742,Normal,Timestep and iteration,565.953371
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,116.144882,Normal,Timestep and iteration,58.072441
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,531.150375,Normal,Timestep and iteration,265.5751875
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,264.664644,Normal,Timestep and iteration,132.332322
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,126.869061,Normal,Timestep and iteration,63.4345305
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,68.39193399999999,Normal,Timestep and iteration,34.195966999999996
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,291.576263,Normal,Timestep and iteration,145.7881315
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,87.614519,Normal,Timestep and iteration,43.8072595
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,3.642174,Normal,Timestep and iteration,1.821087
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,8.09372,Normal,Timestep and iteration,4.04686
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,44.51546,Normal,Timestep and iteration,22.25773
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,65.15444600000001,Normal,Timestep and iteration,32.577223000000004
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,449.80848899999995,Normal,Timestep and iteration,224.90424449999998
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,323.951143,Normal,Timestep and iteration,161.9755715
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,142.44947200000001,Normal,Timestep and iteration,71.22473600000001
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,335.282351,Normal,Timestep and iteration,167.6411755
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,14.973381999999999,Normal,Timestep and iteration,7.4866909999999995
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,2.832802,Normal,Timestep and iteration,1.416401
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,281.25676999999996,Normal,Timestep and iteration,140.62838499999998
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,4123.9526829999995,Normal,Timestep and iteration,2061.9763414999998
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,77.497369,Normal,Timestep and iteration,38.7486845
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,17.199154999999998,Normal,Timestep and iteration,8.599577499999999
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,6.879662,Normal,Timestep and iteration,3.439831
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,62.523987,Normal,Timestep and iteration,31.2619935
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,62.72633,Normal,Timestep and iteration,31.363165
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,254.547494,Normal,Timestep and iteration,127.273747
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,51.597465,Normal,Timestep and iteration,25.7987325
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,255.356866,Normal,Timestep and iteration,127.678433
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,498.573152,Normal,Timestep and iteration,249.286576
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,210.841406,Normal,Timestep and iteration,105.420703
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,24.078817,Normal,Timestep and iteration,12.0394085
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,92.268408,Normal,Timestep and iteration,46.134204
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,50.788092999999996,Normal,Timestep and iteration,25.394046499999998
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,45.122489,Normal,Timestep and iteration,22.5612445
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,82.151258,Normal,Timestep and iteration,41.075629
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,204.36643,Normal,Timestep and iteration,102.183215
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,277.41225299999996,Normal,Timestep and iteration,138.70612649999998
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,249.286576,Normal,Timestep and iteration,124.643288
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,152.161936,Normal,Timestep and iteration,76.080968
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,413.386749,Normal,Timestep and iteration,206.6933745
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1235.1016719999998,Normal,Timestep and iteration,617.5508359999999
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,389.510275,Normal,Timestep and iteration,194.7551375
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,896.9865189999999,Normal,Timestep and iteration,448.49325949999997
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,150.138506,Normal,Timestep and iteration,75.069253
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,608.850087,Normal,Timestep and iteration,304.4250435
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,627.870329,Normal,Timestep and iteration,313.9351645
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,467.00764399999997,Normal,Timestep and iteration,233.50382199999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,814.632918,Normal,Timestep and iteration,407.316459
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,1648.8931069999999,Normal,Timestep and iteration,824.4465534999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,3292.7276389999997,Normal,Timestep and iteration,1646.3638194999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,1030.735242,Normal,Timestep and iteration,515.367621
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,2365.592013,Normal,Timestep and iteration,1182.7960065
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,237.348339,Normal,Timestep and iteration,118.6741695
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,450.617861,Normal,Timestep and iteration,225.3089305
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,350.862762,Normal,Timestep and iteration,175.431381
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,205.985174,Normal,Timestep and iteration,102.992587
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,294.611408,Normal,Timestep and iteration,147.305704
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,11.533551,Normal,Timestep and iteration,5.7667755
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,188.988362,Normal,Timestep and iteration,94.494181
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,719.7340509999999,Normal,Timestep and iteration,359.86702549999995
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,139.61667,Normal,Timestep and iteration,69.808335
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,552.39639,Normal,Timestep and iteration,276.198195
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,325.974573,Normal,Timestep and iteration,162.9872865
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,821.310237,Normal,Timestep and iteration,410.6551185
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,314.845708,Normal,Timestep and iteration,157.422854
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,260.617784,Normal,Timestep and iteration,130.308892
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,491.895833,Normal,Timestep and iteration,245.9479165
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,404.686,Normal,Timestep and iteration,202.343
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,315.857423,Normal,Timestep and iteration,157.9287115
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,1387.263608,Normal,Timestep and iteration,693.631804
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,760.80968,Normal,Timestep and iteration,380.40484
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,854.4944889999999,Normal,Timestep and iteration,427.24724449999997
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,518.807452,Normal,Timestep and iteration,259.403726
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,514.153563,Normal,Timestep and iteration,257.0767815
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1395.762014,Normal,Timestep and iteration,697.881007
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,1248.8609959999999,Normal,Timestep and iteration,624.43049799999994
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,894.7607459999999,Normal,Timestep and iteration,447.38037299999996
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1714.8569249999998,Normal,Timestep and iteration,857.4284624999999
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,1189.77684,Normal,Timestep and iteration,594.88842
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,386.677473,Normal,Timestep and iteration,193.3387365
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,522.2472829999999,Normal,Timestep and iteration,261.12364149999996
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,503.024698,Normal,Timestep and iteration,251.512349
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,562.51354,Normal,Timestep and iteration,281.25677
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,226.42181699999998,Normal,Timestep and iteration,113.21090849999999
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,315.25039400000003,Normal,Timestep and iteration,157.62519700000001
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,1098.924833,Normal,Timestep and iteration,549.4624165
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1326.965394,Normal,Timestep and iteration,663.482697
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,450.41551799999996,Normal,Timestep and iteration,225.20775899999998
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,842.9609379999999,Normal,Timestep and iteration,421.48046899999997
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,942.7160369999999,Normal,Timestep and iteration,471.35801849999996
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,531.352718,Normal,Timestep and iteration,265.676359
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,240.181141,Normal,Timestep and iteration,120.0905705
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,298.860611,Normal,Timestep and iteration,149.4303055
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,127.880776,Normal,Timestep and iteration,63.940388
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,36.017053999999995,Normal,Timestep and iteration,18.008526999999997
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,430.585904,Normal,Timestep and iteration,215.292952
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,107.444133,Normal,Timestep and iteration,53.7220665
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,2514.314118,Normal,Timestep and iteration,1257.157059
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,383.237642,Normal,Timestep and iteration,191.618821
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,484.409142,Normal,Timestep and iteration,242.204571
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,392.343077,Normal,Timestep and iteration,196.1715385
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,664.0897259999999,Normal,Timestep and iteration,332.04486299999996
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,694.03649,Normal,Timestep and iteration,347.018245
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,749.6808149999999,Normal,Timestep and iteration,374.84040749999997
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,103.397273,Normal,Timestep and iteration,51.6986365
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,318.083196,Normal,Timestep and iteration,159.041598
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,25.090532,Normal,Timestep and iteration,12.545266
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,142.44947200000001,Normal,Timestep and iteration,71.22473600000001
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,984.803381,Normal,Timestep and iteration,492.4016905
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,288.945804,Normal,Timestep and iteration,144.472902
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,141.033071,Normal,Timestep and iteration,70.5165355
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,136.176839,Normal,Timestep and iteration,68.0884195
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,600.149338,Normal,Timestep and iteration,300.074669
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1023.653237,Normal,Timestep and iteration,511.8266185
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,664.6967549999999,Normal,Timestep and iteration,332.34837749999997
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,1008.679855,Normal,Timestep and iteration,504.3399275
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,109.872249,Normal,Timestep and iteration,54.9361245
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,589.6275019999999,Normal,Timestep and iteration,294.81375099999997
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,232.492107,Normal,Timestep and iteration,116.2460535
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,329.616747,Normal,Timestep and iteration,164.8083735
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,231.27804899999998,Normal,Timestep and iteration,115.63902449999999
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,703.3442679999999,Normal,Timestep and iteration,351.67213399999997
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1225.186865,Normal,Timestep and iteration,612.5934325
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,1279.212446,Normal,Timestep and iteration,639.606223
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,2010.8847339999998,Normal,Timestep and iteration,1005.4423669999999
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,484.206799,Normal,Timestep and iteration,242.1033995
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,1191.597927,Normal,Timestep and iteration,595.7989635
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,930.7778,Normal,Timestep and iteration,465.3889
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,1920.032727,Normal,Timestep and iteration,960.0163635
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,317.67851,Normal,Timestep and iteration,158.839255
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,10.319493,Normal,Timestep and iteration,5.1597465
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,0,Normal,Timestep and iteration,0
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,24.078817,Normal,Timestep and iteration,12.0394085
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,0,Normal,Timestep and iteration,0
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,190.809449,Normal,Timestep and iteration,95.4047245
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,25.495218,Normal,Timestep and iteration,12.747609
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,156.411139,Normal,Timestep and iteration,78.2055695
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,646.283542,Normal,Timestep and iteration,323.141771
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,105.420703,Normal,Timestep and iteration,52.7103515
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,40.873286,Normal,Timestep and iteration,20.436643
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,73.652852,Normal,Timestep and iteration,36.826426
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,45.324832,Normal,Timestep and iteration,22.662416
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,95.505896,Normal,Timestep and iteration,47.752948
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,376.76266599999997,Normal,Timestep and iteration,188.38133299999998
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,501.81064,Normal,Timestep and iteration,250.90532
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,1220.532976,Normal,Timestep and iteration,610.266488
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,635.964049,Normal,Timestep and iteration,317.9820245
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,2030.512005,Normal,Timestep and iteration,1015.2560025
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,407.114116,Normal,Timestep and iteration,203.557058
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,714.068447,Normal,Timestep and iteration,357.0342235
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1928.3287899999998,Normal,Timestep and iteration,964.1643949999999
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,660.447552,Normal,Timestep and iteration,330.223776
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,385.86810099999997,Normal,Timestep and iteration,192.93405049999998
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,383.844671,Normal,Timestep and iteration,191.9223355
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,455.069407,Normal,Timestep and iteration,227.5347035
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,55.037296,Normal,Timestep and iteration,27.518648
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,13.961667,Normal,Timestep and iteration,6.9808335
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,308.370732,Normal,Timestep and iteration,154.185366
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,147.103361,Normal,Timestep and iteration,73.5516805
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,389.712618,Normal,Timestep and iteration,194.856309
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,511.320761,Normal,Timestep and iteration,255.6603805
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,1150.319955,Normal,Timestep and iteration,575.1599775
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,498.168466,Normal,Timestep and iteration,249.084233
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,766.475284,Normal,Timestep and iteration,383.237642
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,221.76792799999998,Normal,Timestep and iteration,110.88396399999999
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,173.20560799999998,Normal,Timestep and iteration,86.60280399999999
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,312.21524899999997,Normal,Timestep and iteration,156.10762449999999
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,41.277972,Normal,Timestep and iteration,20.638986
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,4.451546,Normal,Timestep and iteration,2.225773
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,21.246015,Normal,Timestep and iteration,10.6230075
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,18.413213,Normal,Timestep and iteration,9.2066065
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,311.60822,Normal,Timestep and iteration,155.80411
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,150.138506,Normal,Timestep and iteration,75.069253
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,434.835107,Normal,Timestep and iteration,217.4175535
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,211.043749,Normal,Timestep and iteration,105.5218745
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,267.09276,Normal,Timestep and iteration,133.54638
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,57.060725999999995,Normal,Timestep and iteration,28.530362999999998
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,118.168312,Normal,Timestep and iteration,59.084156
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,92.47075099999999,Normal,Timestep and iteration,46.235375499999996
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,150.340849,Normal,Timestep and iteration,75.1704245
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,79.723142,Normal,Timestep and iteration,39.861571
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,342.162013,Normal,Timestep and iteration,171.0810065
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,243.620972,Normal,Timestep and iteration,121.810486
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,584.568927,Normal,Timestep and iteration,292.2844635
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,305.133244,Normal,Timestep and iteration,152.566622
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,662.268639,Normal,Timestep and iteration,331.1343195
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,714.068447,Normal,Timestep and iteration,357.0342235
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,603.184483,Normal,Timestep and iteration,301.5922415
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,208.008604,Normal,Timestep and iteration,104.004302
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,56.049011,Normal,Timestep and iteration,28.0245055
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,210.84140599999998,Normal,Timestep and iteration,105.42070299999999
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,0,Normal,Timestep and iteration,0
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,0,Normal,Timestep and iteration,0
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,69.403649,Normal,Timestep and iteration,34.7018245
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,31.970194,Normal,Timestep and iteration,15.985097
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,5.058574999999999,Normal,Timestep and iteration,2.5292874999999997
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,35.005339,Normal,Timestep and iteration,17.5026695
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,1.618744,Normal,Timestep and iteration,0.809372
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,207.603918,Normal,Timestep and iteration,103.801959
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,73.450509,Normal,Timestep and iteration,36.7252545
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,58.477126999999996,Normal,Timestep and iteration,29.238563499999998
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,14.568696,Normal,Timestep and iteration,7.284348
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,74.259881,Normal,Timestep and iteration,37.1299405
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,349.851047,Normal,Timestep and iteration,174.9255235
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,0,Normal,Timestep and iteration,0
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,124.440945,Normal,Timestep and iteration,62.2204725
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,41.075629,Normal,Timestep and iteration,20.5378145
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,802.4923379999999,Normal,Timestep and iteration,401.24616899999995
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,4813.335284,Normal,Timestep and iteration,2406.667642
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,117.965969,Normal,Timestep and iteration,58.9829845
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,1842.940044,Normal,Timestep and iteration,921.470022
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,282.875514,Normal,Timestep and iteration,141.437757
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,596.1024779999999,Normal,Timestep and iteration,298.05123899999995
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,580.522067,Normal,Timestep and iteration,290.2610335
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,215.899981,Normal,Timestep and iteration,107.9499905
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,229.659305,Normal,Timestep and iteration,114.8296525
