SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,641.42731,Normal,Timestep and iteration,320.713655
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,652.353832,Normal,Timestep and iteration,326.176916
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,339.93624,Normal,Timestep and iteration,169.96812
Monterey,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,568.988516,Normal,Timestep and iteration,284.494258
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,151.75725,Normal,Timestep and iteration,75.878625
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,52.406836999999996,Normal,Timestep and iteration,26.203418499999998
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,212.46015,Normal,Timestep and iteration,106.230075
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,353.695564,Normal,Timestep and iteration,176.847782
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1330.202882,Normal,Timestep and iteration,665.101441
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,187.167275,Normal,Timestep and iteration,93.5836375
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,141.033071,Normal,Timestep and iteration,70.5165355
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,168.349376,Normal,Timestep and iteration,84.174688
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,127.880776,Normal,Timestep and iteration,63.940388
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,59.286499,Normal,Timestep and iteration,29.6432495
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,146.091646,Normal,Timestep and iteration,73.045823
Napa,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,138.200269,Normal,Timestep and iteration,69.1001345
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,0.404686,Normal,Timestep and iteration,0.202343
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,83.36531599999999,Normal,Timestep and iteration,41.682657999999996
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,116.549568,Normal,Timestep and iteration,58.274784
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,79.116113,Normal,Timestep and iteration,39.5580565
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,289.957519,Normal,Timestep and iteration,144.9787595
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,3.439831,Normal,Timestep and iteration,1.7199155
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,93.88715199999999,Normal,Timestep and iteration,46.94357599999999
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,159.446284,Normal,Timestep and iteration,79.723142
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,9.105435,Normal,Timestep and iteration,4.5527175
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,5.058575,Normal,Timestep and iteration,2.5292875
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,176.847782,Normal,Timestep and iteration,88.423891
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,613.09929,Normal,Timestep and iteration,306.549645
Nevada,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,13.152294999999999,Normal,Timestep and iteration,6.576147499999999
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,19.020242,Normal,Timestep and iteration,9.510121
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,120.19174199999999,Normal,Timestep and iteration,60.095870999999995
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,45.324832,Normal,Timestep and iteration,22.662416
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,7.082005,Normal,Timestep and iteration,3.5410025
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,92.875437,Normal,Timestep and iteration,46.4377185
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,22.460073,Normal,Timestep and iteration,11.2300365
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,25.495218,Normal,Timestep and iteration,12.747609
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,20.234299999999998,Normal,Timestep and iteration,10.117149999999999
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,18.008527,Normal,Timestep and iteration,9.0042635
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,22.055387,Normal,Timestep and iteration,11.0276935
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,8.09372,Normal,Timestep and iteration,4.04686
Orange,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,17.603841,Normal,Timestep and iteration,8.8019205
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,35.207682,Normal,Timestep and iteration,17.603841
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,8.498406,Normal,Timestep and iteration,4.249203
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,93.07777999999999,Normal,Timestep and iteration,46.538889999999995
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,247.870175,Normal,Timestep and iteration,123.9350875
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,25.899904,Normal,Timestep and iteration,12.949952
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,112.705051,Normal,Timestep and iteration,56.3525255
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,3318.829886,Normal,Timestep and iteration,1659.414943
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,387.284502,Normal,Timestep and iteration,193.642251
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,130.511235,Normal,Timestep and iteration,65.2556175
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,40.873286,Normal,Timestep and iteration,20.436643
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,39.254542,Normal,Timestep and iteration,19.627271
Placer,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,21.650700999999998,Normal,Timestep and iteration,10.825350499999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,193.03522199999998,Normal,Timestep and iteration,96.51761099999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,110.681621,Normal,Timestep and iteration,55.3408105
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,417.433609,Normal,Timestep and iteration,208.7168045
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,198.093797,Normal,Timestep and iteration,99.0468985
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1127.252853,Normal,Timestep and iteration,563.6264265
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,299.669983,Normal,Timestep and iteration,149.8349915
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,714.675476,Normal,Timestep and iteration,357.337738
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,174.622009,Normal,Timestep and iteration,87.3110045
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,218.73278299999998,Normal,Timestep and iteration,109.36639149999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,170.17046299999998,Normal,Timestep and iteration,85.08523149999999
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,139.211984,Normal,Timestep and iteration,69.605992
Riverside,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,203.15237199999999,Normal,Timestep and iteration,101.57618599999999
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,39.052199,Normal,Timestep and iteration,19.5260995
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,91.459036,Normal,Timestep and iteration,45.729518
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,916.816133,Normal,Timestep and iteration,458.4080665
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,268.91384700000003,Normal,Timestep and iteration,134.45692350000002
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,375.750951,Normal,Timestep and iteration,187.8754755
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,39.861571,Normal,Timestep and iteration,19.9307855
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,158.839255,Normal,Timestep and iteration,79.4196275
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,144.270559,Normal,Timestep and iteration,72.1352795
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,63.131015999999995,Normal,Timestep and iteration,31.565507999999998
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,229.456962,Normal,Timestep and iteration,114.728481
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,321.523027,Normal,Timestep and iteration,160.7615135
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,178.668869,Normal,Timestep and iteration,89.3344345
Sacramento,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,423.706242,Normal,Timestep and iteration,211.853121
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,208.008604,Normal,Timestep and iteration,104.004302
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,42.896716,Normal,Timestep and iteration,21.448358
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,62.928673,Normal,Timestep and iteration,31.4643365
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,40.670943,Normal,Timestep and iteration,20.3354715
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,509.702017,Normal,Timestep and iteration,254.8510085
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,159.041598,Normal,Timestep and iteration,79.520799
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,309.18010400000003,Normal,Timestep and iteration,154.59005200000001
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,162.886115,Normal,Timestep and iteration,81.4430575
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,489.06303099999997,Normal,Timestep and iteration,244.53151549999998
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,194.24928,Normal,Timestep and iteration,97.12464
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,175.633724,Normal,Timestep and iteration,87.816862
San Benito,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,265.676359,Normal,Timestep and iteration,132.8381795
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,366.038487,Normal,Timestep and iteration,183.0192435
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,140.021356,Normal,Timestep and iteration,70.010678
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,180.489956,Normal,Timestep and iteration,90.244978
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,52.811523,Normal,Timestep and iteration,26.4057615
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,496.549722,Normal,Timestep and iteration,248.274861
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,88.221548,Normal,Timestep and iteration,44.110774
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,345.60184399999997,Normal,Timestep and iteration,172.80092199999999
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,70.010678,Normal,Timestep and iteration,35.005339
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,82.758287,Normal,Timestep and iteration,41.3791435
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,111.08630699999999,Normal,Timestep and iteration,55.543153499999995
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,132.332322,Normal,Timestep and iteration,66.166161
San Bernardino,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,167.337661,Normal,Timestep and iteration,83.6688305
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,121.4058,Normal,Timestep and iteration,60.7029
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,372.715806,Normal,Timestep and iteration,186.357903
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,143.25884399999998,Normal,Timestep and iteration,71.62942199999999
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,2462.109624,Normal,Timestep and iteration,1231.054812
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,116.95425399999999,Normal,Timestep and iteration,58.477126999999996
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,314.036336,Normal,Timestep and iteration,157.018168
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,311.60822,Normal,Timestep and iteration,155.80411
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,4312.738702,Normal,Timestep and iteration,2156.369351
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,90.649664,Normal,Timestep and iteration,45.324832
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,303.716843,Normal,Timestep and iteration,151.8584215
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,53.823237999999996,Normal,Timestep and iteration,26.911618999999998
San Diego,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,106.027732,Normal,Timestep and iteration,53.013866
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,60.7029,Normal,Timestep and iteration,30.35145
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,219.339812,Normal,Timestep and iteration,109.669906
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,1091.235799,Normal,Timestep and iteration,545.6178995
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,482.588055,Normal,Timestep and iteration,241.2940275
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,357.944767,Normal,Timestep and iteration,178.9723835
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,204.973459,Normal,Timestep and iteration,102.4867295
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,533.376148,Normal,Timestep and iteration,266.688074
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,630.905474,Normal,Timestep and iteration,315.452737
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,716.4965629999999,Normal,Timestep and iteration,358.24828149999996
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,719.936394,Normal,Timestep and iteration,359.968197
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,649.723373,Normal,Timestep and iteration,324.8616865
San Joaquin,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,837.9023629999999,Normal,Timestep and iteration,418.95118149999996
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,218.32809699999999,Normal,Timestep and iteration,109.16404849999999
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,182.918072,Normal,Timestep and iteration,91.459036
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,286.51768799999996,Normal,Timestep and iteration,143.25884399999998
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,494.121606,Normal,Timestep and iteration,247.060803
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,964.164395,Normal,Timestep and iteration,482.0821975
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,824.750068,Normal,Timestep and iteration,412.375034
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,926.528597,Normal,Timestep and iteration,463.2642985
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,415.005493,Normal,Timestep and iteration,207.5027465
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,1073.429615,Normal,Timestep and iteration,536.7148075
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,265.878702,Normal,Timestep and iteration,132.939351
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,479.75525300000004,Normal,Timestep and iteration,239.87762650000002
San Luis Obispo,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,770.319801,Normal,Timestep and iteration,385.1599005
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,0,Normal,Timestep and iteration,0
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,44.717803,Normal,Timestep and iteration,22.3589015
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,73.855195,Normal,Timestep and iteration,36.9275975
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,41.277972,Normal,Timestep and iteration,20.638986
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,75.473939,Normal,Timestep and iteration,37.7369695
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,8.903092,Normal,Timestep and iteration,4.451546
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,52.204494,Normal,Timestep and iteration,26.102247
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,54.025581,Normal,Timestep and iteration,27.0127905
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,66.368504,Normal,Timestep and iteration,33.184252
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,6.474976,Normal,Timestep and iteration,3.237488
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,12.14058,Normal,Timestep and iteration,6.07029
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,59.084156,Normal,Timestep and iteration,29.542078
San Mateo,Historical Rate: Urbanization,Historical Year: Urbanization,2017,2018,44.717802999999996,Normal,Timestep and iteration,22.358901499999998
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,294.611408,Normal,Timestep and iteration,147.305704
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,273.770079,Normal,Timestep and iteration,136.8850395
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,2422.450396,Normal,Timestep and iteration,1211.225198
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,1807.530019,Normal,Timestep and iteration,903.7650095
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,1171.161284,Normal,Timestep and iteration,585.580642
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,645.47417,Normal,Timestep and iteration,322.737085
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,296.837181,Normal,Timestep and iteration,148.4185905
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,194.24928,Normal,Timestep and iteration,97.12464
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,680.479509,Normal,Timestep and iteration,340.2397545
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,488.456002,Normal,Timestep and iteration,244.228001
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,579.510352,Normal,Timestep and iteration,289.755176
Santa Barbara,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,453.24832,Normal,Timestep and iteration,226.62416
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,62.321644,Normal,Timestep and iteration,31.160822
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,3.642174,Normal,Timestep and iteration,1.821087
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,75.878625,Normal,Timestep and iteration,37.9393125
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,8.700749,Normal,Timestep and iteration,4.3503745
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,231.682735,Normal,Timestep and iteration,115.8413675
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,10.724179,Normal,Timestep and iteration,5.3620895
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,207.806261,Normal,Timestep and iteration,103.9031305
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,41.885001,Normal,Timestep and iteration,20.9425005
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,76.485654,Normal,Timestep and iteration,38.242827
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,24.28116,Normal,Timestep and iteration,12.14058
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,158.232226,Normal,Timestep and iteration,79.116113
Santa Clara,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,268.509161,Normal,Timestep and iteration,134.2545805
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,18.21087,Normal,Timestep and iteration,9.105435
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,6.474976,Normal,Timestep and iteration,3.237488
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,84.579374,Normal,Timestep and iteration,42.289687
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,34.600653,Normal,Timestep and iteration,17.3003265
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,294.611408,Normal,Timestep and iteration,147.305704
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,47.752947999999996,Normal,Timestep and iteration,23.876473999999998
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,76.485654,Normal,Timestep and iteration,38.242827
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,32.981909,Normal,Timestep and iteration,16.4909545
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,27.316305,Normal,Timestep and iteration,13.6581525
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,31.970194,Normal,Timestep and iteration,15.985097
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,13.759324,Normal,Timestep and iteration,6.879662
Santa Cruz,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,17.603841,Normal,Timestep and iteration,8.8019205
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,39.052198999999995,Normal,Timestep and iteration,19.526099499999997
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,8.296063,Normal,Timestep and iteration,4.1480315
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,56.65604,Normal,Timestep and iteration,28.32802
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,255.559209,Normal,Timestep and iteration,127.7796045
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,108.253505,Normal,Timestep and iteration,54.1267525
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,25.090532,Normal,Timestep and iteration,12.545266
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,43.099059,Normal,Timestep and iteration,21.5495295
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,2.630459,Normal,Timestep and iteration,1.3152295
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,99.755099,Normal,Timestep and iteration,49.8775495
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,100.159785,Normal,Timestep and iteration,50.0798925
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,55.239639,Normal,Timestep and iteration,27.6198195
Shasta,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,178.26418299999997,Normal,Timestep and iteration,89.13209149999999
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,0,Normal,Timestep and iteration,0
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,0,Normal,Timestep and iteration,0
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,4708.723953,Normal,Timestep and iteration,2354.3619765
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,65.761475,Normal,Timestep and iteration,32.8807375
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,33.588938,Normal,Timestep and iteration,16.794469
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,4.249203,Normal,Timestep and iteration,2.1246015
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,15.175725,Normal,Timestep and iteration,7.5878625
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,34.600653,Normal,Timestep and iteration,17.3003265
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,10.926522,Normal,Timestep and iteration,5.463261
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,7.6890339999999995,Normal,Timestep and iteration,3.8445169999999997
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,0.809372,Normal,Timestep and iteration,0.404686
Sierra Valley,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,7.284348,Normal,Timestep and iteration,3.642174
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,1023.653237,Normal,Timestep and iteration,511.8266185
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,6693.101753999999,Normal,Timestep and iteration,3346.5508769999997
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,139.211984,Normal,Timestep and iteration,69.605992
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,1999,2000,26.709276,Normal,Timestep and iteration,13.354638
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2001,2002,420.87344,Normal,Timestep and iteration,210.43672
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2003,2004,1.618744,Normal,Timestep and iteration,0.809372
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2005,2006,53.418552,Normal,Timestep and iteration,26.709276
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2007,2008,331.235491,Normal,Timestep and iteration,165.6177455
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2009,2010,1222.961092,Normal,Timestep and iteration,611.480546
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2011,2012,79.520799,Normal,Timestep and iteration,39.7603995
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2013,2014,140.021356,Normal,Timestep and iteration,70.010678
Siskiyou,Historical Rate: Urbanization,Historical Year: Urbanization,2015,2016,706.379413,Normal,Timestep and iteration,353.1897065
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,1993,1994,0,Normal,Timestep and iteration,0
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,1995,1996,176.64543899999998,Normal,Timestep and iteration,88.32271949999999
Solano,Historical Rate: Urbanization,Historical Year: Urbanization,1997,1998,316.262109,Normal,Timestep and iteration,158.1310545
