SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD
Riverside,Urbanization,Urbanization,2003,2004,3138.1375869999997,Normal,Iteration and Timestep,1569.0687934999999
Riverside,Urbanization,Urbanization,2005,2006,4939.19263,Normal,Iteration and Timestep,2469.596315
Riverside,Urbanization,Urbanization,2007,2008,3159.585945,Normal,Iteration and Timestep,1579.7929725
Riverside,Urbanization,Urbanization,2009,2010,1242.790706,Normal,Iteration and Timestep,621.395353
Riverside,Urbanization,Urbanization,2011,2012,869.467871,Normal,Iteration and Timestep,434.7339355
Riverside,Urbanization,Urbanization,2013,2014,946.1558679999999,Normal,Iteration and Timestep,473.07793399999997
Riverside,Urbanization,Urbanization,2015,2016,961.331593,Normal,Iteration and Timestep,480.6657965
Sacramento,Urbanization,Urbanization,1993,1994,354.504936,Normal,Iteration and Timestep,177.252468
Sacramento,Urbanization,Urbanization,1995,1996,512.737162,Normal,Iteration and Timestep,256.368581
Sacramento,Urbanization,Urbanization,1997,1998,1047.934397,Normal,Iteration and Timestep,523.9671985
Sacramento,Urbanization,Urbanization,1999,2000,1305.314693,Normal,Iteration and Timestep,652.6573465
Sacramento,Urbanization,Urbanization,2001,2002,908.924756,Normal,Iteration and Timestep,454.462378
Sacramento,Urbanization,Urbanization,2003,2004,1165.293337,Normal,Iteration and Timestep,582.6466685
Sacramento,Urbanization,Urbanization,2005,2006,2013.919879,Normal,Iteration and Timestep,1006.9599395
Sacramento,Urbanization,Urbanization,2007,2008,506.666872,Normal,Iteration and Timestep,253.333436
Sacramento,Urbanization,Urbanization,2009,2010,175.83606699999999,Normal,Iteration and Timestep,87.91803349999999
Sacramento,Urbanization,Urbanization,2011,2012,314.036336,Normal,Iteration and Timestep,157.018168
Sacramento,Urbanization,Urbanization,2013,2014,251.107663,Normal,Iteration and Timestep,125.5538315
Sacramento,Urbanization,Urbanization,2015,2016,197.89145399999998,Normal,Iteration and Timestep,98.94572699999999
Sacramento,Urbanization,Urbanization,2017,2018,1056.028117,Normal,Iteration and Timestep,528.0140585
San Benito,Urbanization,Urbanization,1993,1994,26.709276,Normal,Iteration and Timestep,13.354638
San Benito,Urbanization,Urbanization,1995,1996,87.816862,Normal,Iteration and Timestep,43.908431
San Benito,Urbanization,Urbanization,1997,1998,114.930824,Normal,Iteration and Timestep,57.465412
San Benito,Urbanization,Urbanization,1999,2000,66.166161,Normal,Iteration and Timestep,33.0830805
San Benito,Urbanization,Urbanization,2001,2002,214.48358,Normal,Iteration and Timestep,107.24179
San Benito,Urbanization,Urbanization,2003,2004,60.095870999999995,Normal,Iteration and Timestep,30.047935499999998
San Benito,Urbanization,Urbanization,2005,2006,30.756135999999998,Normal,Iteration and Timestep,15.378067999999999
San Benito,Urbanization,Urbanization,2007,2008,27.923334,Normal,Iteration and Timestep,13.961667
San Benito,Urbanization,Urbanization,2009,2010,35.612368,Normal,Iteration and Timestep,17.806184
San Benito,Urbanization,Urbanization,2011,2012,6.07029,Normal,Iteration and Timestep,3.035145
San Benito,Urbanization,Urbanization,2013,2014,28.530362999999998,Normal,Iteration and Timestep,14.265181499999999
San Benito,Urbanization,Urbanization,2015,2016,17.603841,Normal,Iteration and Timestep,8.8019205
San Bernardino,Urbanization,Urbanization,1993,1994,953.03553,Normal,Iteration and Timestep,476.517765
San Bernardino,Urbanization,Urbanization,1995,1996,1134.941887,Normal,Iteration and Timestep,567.4709435
San Bernardino,Urbanization,Urbanization,1997,1998,509.90436,Normal,Iteration and Timestep,254.95218
San Bernardino,Urbanization,Urbanization,1999,2000,644.2601119999999,Normal,Iteration and Timestep,322.13005599999997
San Bernardino,Urbanization,Urbanization,2001,2002,4706.49818,Normal,Iteration and Timestep,2353.24909
San Bernardino,Urbanization,Urbanization,2003,2004,1903.8452869999999,Normal,Iteration and Timestep,951.9226434999999
San Bernardino,Urbanization,Urbanization,2005,2006,1975.272366,Normal,Iteration and Timestep,987.636183
San Bernardino,Urbanization,Urbanization,2007,2008,1481.555446,Normal,Iteration and Timestep,740.777723
San Bernardino,Urbanization,Urbanization,2009,2010,536.815979,Normal,Iteration and Timestep,268.4079895
San Bernardino,Urbanization,Urbanization,2011,2012,252.52406399999998,Normal,Iteration and Timestep,126.26203199999999
San Bernardino,Urbanization,Urbanization,2013,2014,831.225044,Normal,Iteration and Timestep,415.612522
San Bernardino,Urbanization,Urbanization,2015,2016,793.386903,Normal,Iteration and Timestep,396.6934515
San Diego,Urbanization,Urbanization,1993,1994,903.0568089999999,Normal,Iteration and Timestep,451.52840449999997
San Diego,Urbanization,Urbanization,1995,1996,1141.416863,Normal,Iteration and Timestep,570.7084315
San Diego,Urbanization,Urbanization,1997,1998,981.565893,Normal,Iteration and Timestep,490.7829465
San Diego,Urbanization,Urbanization,1999,2000,6035.284661,Normal,Iteration and Timestep,3017.6423305
San Diego,Urbanization,Urbanization,2001,2002,1833.025237,Normal,Iteration and Timestep,916.5126185
San Diego,Urbanization,Urbanization,2003,2004,1274.963243,Normal,Iteration and Timestep,637.4816215
San Diego,Urbanization,Urbanization,2005,2006,1332.6309979999999,Normal,Iteration and Timestep,666.3154989999999
San Diego,Urbanization,Urbanization,2007,2008,1181.480777,Normal,Iteration and Timestep,590.7403885
San Diego,Urbanization,Urbanization,2009,2010,953.2378729999999,Normal,Iteration and Timestep,476.61893649999996
San Diego,Urbanization,Urbanization,2011,2012,1277.998388,Normal,Iteration and Timestep,638.999194
San Diego,Urbanization,Urbanization,2013,2014,392.140734,Normal,Iteration and Timestep,196.070367
San Diego,Urbanization,Urbanization,2015,2016,529.936317,Normal,Iteration and Timestep,264.9681585
San Joaquin,Urbanization,Urbanization,1993,1994,271.948992,Normal,Iteration and Timestep,135.974496
San Joaquin,Urbanization,Urbanization,1995,1996,434.632764,Normal,Iteration and Timestep,217.316382
San Joaquin,Urbanization,Urbanization,1997,1998,650.937431,Normal,Iteration and Timestep,325.4687155
San Joaquin,Urbanization,Urbanization,1999,2000,519.0097949999999,Normal,Iteration and Timestep,259.50489749999997
San Joaquin,Urbanization,Urbanization,2001,2002,1280.021818,Normal,Iteration and Timestep,640.010909
San Joaquin,Urbanization,Urbanization,2003,2004,620.585981,Normal,Iteration and Timestep,310.2929905
San Joaquin,Urbanization,Urbanization,2005,2006,909.936471,Normal,Iteration and Timestep,454.9682355
San Joaquin,Urbanization,Urbanization,2007,2008,612.087575,Normal,Iteration and Timestep,306.0437875
San Joaquin,Urbanization,Urbanization,2009,2010,308.977761,Normal,Iteration and Timestep,154.4888805
San Joaquin,Urbanization,Urbanization,2011,2012,464.377185,Normal,Iteration and Timestep,232.1885925
San Joaquin,Urbanization,Urbanization,2013,2014,147.305704,Normal,Iteration and Timestep,73.652852
San Joaquin,Urbanization,Urbanization,2015,2016,365.43145799999996,Normal,Iteration and Timestep,182.71572899999998
San Luis Obispo,Urbanization,Urbanization,1993,1994,171.99155,Normal,Iteration and Timestep,85.995775
San Luis Obispo,Urbanization,Urbanization,1995,1996,215.29295199999999,Normal,Iteration and Timestep,107.64647599999999
San Luis Obispo,Urbanization,Urbanization,1997,1998,37.231111999999996,Normal,Iteration and Timestep,18.615555999999998
San Luis Obispo,Urbanization,Urbanization,1999,2000,661.66161,Normal,Iteration and Timestep,330.830805
San Luis Obispo,Urbanization,Urbanization,2001,2002,482.790398,Normal,Iteration and Timestep,241.395199
San Luis Obispo,Urbanization,Urbanization,2003,2004,184.94150199999999,Normal,Iteration and Timestep,92.47075099999999
San Luis Obispo,Urbanization,Urbanization,2005,2006,383.035299,Normal,Iteration and Timestep,191.5176495
San Luis Obispo,Urbanization,Urbanization,2007,2008,151.150221,Normal,Iteration and Timestep,75.5751105
San Luis Obispo,Urbanization,Urbanization,2009,2010,244.228001,Normal,Iteration and Timestep,122.1140005
San Luis Obispo,Urbanization,Urbanization,2011,2012,129.49952,Normal,Iteration and Timestep,64.74976
San Luis Obispo,Urbanization,Urbanization,2013,2014,814.632918,Normal,Iteration and Timestep,407.316459
San Luis Obispo,Urbanization,Urbanization,2015,2016,136.986211,Normal,Iteration and Timestep,68.4931055
San Mateo,Urbanization,Urbanization,1993,1994,88.828577,Normal,Iteration and Timestep,44.4142885
San Mateo,Urbanization,Urbanization,1995,1996,37.028769,Normal,Iteration and Timestep,18.5143845
San Mateo,Urbanization,Urbanization,1997,1998,137.795583,Normal,Iteration and Timestep,68.8977915
San Mateo,Urbanization,Urbanization,1999,2000,66.368504,Normal,Iteration and Timestep,33.184252
San Mateo,Urbanization,Urbanization,2001,2002,320.915998,Normal,Iteration and Timestep,160.457999
San Mateo,Urbanization,Urbanization,2003,2004,28.530362999999998,Normal,Iteration and Timestep,14.265181499999999
San Mateo,Urbanization,Urbanization,2005,2006,182.1087,Normal,Iteration and Timestep,91.05435
San Mateo,Urbanization,Urbanization,2007,2008,37.028769,Normal,Iteration and Timestep,18.5143845
San Mateo,Urbanization,Urbanization,2009,2010,131.52295,Normal,Iteration and Timestep,65.761475
San Mateo,Urbanization,Urbanization,2011,2012,13.759324,Normal,Iteration and Timestep,6.879662
San Mateo,Urbanization,Urbanization,2013,2014,5.058575,Normal,Iteration and Timestep,2.5292875
San Mateo,Urbanization,Urbanization,2015,2016,479.755253,Normal,Iteration and Timestep,239.8776265
San Mateo,Urbanization,Urbanization,2017,2018,35.814711,Normal,Iteration and Timestep,17.9073555
Santa Barbara,Urbanization,Urbanization,1993,1994,77.49736899999999,Normal,Iteration and Timestep,38.748684499999996
Santa Barbara,Urbanization,Urbanization,1995,1996,220.55387,Normal,Iteration and Timestep,110.276935
Santa Barbara,Urbanization,Urbanization,1997,1998,355.111965,Normal,Iteration and Timestep,177.5559825
Santa Barbara,Urbanization,Urbanization,1999,2000,405.900058,Normal,Iteration and Timestep,202.950029
Santa Barbara,Urbanization,Urbanization,2001,2002,319.09491099999997,Normal,Iteration and Timestep,159.54745549999998
Santa Barbara,Urbanization,Urbanization,2003,2004,199.914884,Normal,Iteration and Timestep,99.957442
Santa Barbara,Urbanization,Urbanization,2005,2006,59.286499,Normal,Iteration and Timestep,29.6432495
Santa Barbara,Urbanization,Urbanization,2007,2008,32.577223,Normal,Iteration and Timestep,16.2886115
Santa Barbara,Urbanization,Urbanization,2009,2010,98.136355,Normal,Iteration and Timestep,49.0681775
Santa Barbara,Urbanization,Urbanization,2011,2012,145.484617,Normal,Iteration and Timestep,72.7423085
Santa Barbara,Urbanization,Urbanization,2013,2014,54.227924,Normal,Iteration and Timestep,27.113962
Santa Barbara,Urbanization,Urbanization,2015,2016,65.761475,Normal,Iteration and Timestep,32.8807375
Santa Clara,Urbanization,Urbanization,1993,1994,359.563511,Normal,Iteration and Timestep,179.7817555
Santa Clara,Urbanization,Urbanization,1995,1996,131.725293,Normal,Iteration and Timestep,65.8626465
Santa Clara,Urbanization,Urbanization,1997,1998,562.918226,Normal,Iteration and Timestep,281.459113
Santa Clara,Urbanization,Urbanization,1999,2000,1014.952488,Normal,Iteration and Timestep,507.476244
Santa Clara,Urbanization,Urbanization,2001,2002,1110.8630699999999,Normal,Iteration and Timestep,555.4315349999999
Santa Clara,Urbanization,Urbanization,2003,2004,422.694527,Normal,Iteration and Timestep,211.3472635
Santa Clara,Urbanization,Urbanization,2005,2006,240.38348399999998,Normal,Iteration and Timestep,120.19174199999999
Santa Clara,Urbanization,Urbanization,2007,2008,176.443096,Normal,Iteration and Timestep,88.221548
Santa Clara,Urbanization,Urbanization,2009,2010,88.221548,Normal,Iteration and Timestep,44.110774
Santa Clara,Urbanization,Urbanization,2011,2012,49.371691999999996,Normal,Iteration and Timestep,24.685845999999998
Santa Clara,Urbanization,Urbanization,2013,2014,47.955290999999995,Normal,Iteration and Timestep,23.977645499999998
Santa Clara,Urbanization,Urbanization,2015,2016,781.448666,Normal,Iteration and Timestep,390.724333
Santa Cruz,Urbanization,Urbanization,1993,1994,46.53889,Normal,Iteration and Timestep,23.269445
Santa Cruz,Urbanization,Urbanization,1995,1996,24.888189,Normal,Iteration and Timestep,12.4440945
Santa Cruz,Urbanization,Urbanization,1997,1998,178.466526,Normal,Iteration and Timestep,89.233263
Santa Cruz,Urbanization,Urbanization,1999,2000,149.73382,Normal,Iteration and Timestep,74.86691
Santa Cruz,Urbanization,Urbanization,2001,2002,550.37296,Normal,Iteration and Timestep,275.18648
Santa Cruz,Urbanization,Urbanization,2003,2004,66.77319,Normal,Iteration and Timestep,33.386595
Santa Cruz,Urbanization,Urbanization,2005,2006,136.379182,Normal,Iteration and Timestep,68.189591
Santa Cruz,Urbanization,Urbanization,2007,2008,64.547417,Normal,Iteration and Timestep,32.2737085
Santa Cruz,Urbanization,Urbanization,2009,2010,158.636912,Normal,Iteration and Timestep,79.318456
Santa Cruz,Urbanization,Urbanization,2011,2012,51.395122,Normal,Iteration and Timestep,25.697561
Santa Cruz,Urbanization,Urbanization,2013,2014,4.451546,Normal,Iteration and Timestep,2.225773
Santa Cruz,Urbanization,Urbanization,2015,2016,13.961667,Normal,Iteration and Timestep,6.9808335
Shasta,Urbanization,Urbanization,1993,1994,209.020319,Normal,Iteration and Timestep,104.5101595
Shasta,Urbanization,Urbanization,1995,1996,55.846668,Normal,Iteration and Timestep,27.923334
Shasta,Urbanization,Urbanization,1997,1998,241.395199,Normal,Iteration and Timestep,120.6975995
Shasta,Urbanization,Urbanization,1999,2000,401.650855,Normal,Iteration and Timestep,200.8254275
Shasta,Urbanization,Urbanization,2001,2002,284.291915,Normal,Iteration and Timestep,142.1459575
Shasta,Urbanization,Urbanization,2003,2004,434.43042099999997,Normal,Iteration and Timestep,217.21521049999998
Shasta,Urbanization,Urbanization,2005,2006,343.9831,Normal,Iteration and Timestep,171.99155
Shasta,Urbanization,Urbanization,2007,2008,55.239639,Normal,Iteration and Timestep,27.6198195
Shasta,Urbanization,Urbanization,2009,2010,98.94572699999999,Normal,Iteration and Timestep,49.472863499999995
Shasta,Urbanization,Urbanization,2011,2012,25.899904,Normal,Iteration and Timestep,12.949952
Shasta,Urbanization,Urbanization,2013,2014,28.125677,Normal,Iteration and Timestep,14.0628385
Shasta,Urbanization,Urbanization,2015,2016,91.05435,Normal,Iteration and Timestep,45.527175
Sierra Valley,Urbanization,Urbanization,1993,1994,0,NA,Iteration and Timestep,NA
Sierra Valley,Urbanization,Urbanization,1995,1996,0,NA,Iteration and Timestep,NA
Sierra Valley,Urbanization,Urbanization,1997,1998,0,NA,Iteration and Timestep,NA
Sierra Valley,Urbanization,Urbanization,1999,2000,24.888189,Normal,Iteration and Timestep,12.4440945
Sierra Valley,Urbanization,Urbanization,2001,2002,0,NA,Iteration and Timestep,NA
Sierra Valley,Urbanization,Urbanization,2003,2004,0,NA,Iteration and Timestep,NA
Sierra Valley,Urbanization,Urbanization,2005,2006,42.087344,Normal,Iteration and Timestep,21.043672
Sierra Valley,Urbanization,Urbanization,2007,2008,6.272633,Normal,Iteration and Timestep,3.1363165
Sierra Valley,Urbanization,Urbanization,2009,2010,2.02343,Normal,Iteration and Timestep,1.011715
Sierra Valley,Urbanization,Urbanization,2011,2012,2.225773,Normal,Iteration and Timestep,1.1128865
Sierra Valley,Urbanization,Urbanization,2013,2014,0.202343,Normal,Iteration and Timestep,0.1011715
Sierra Valley,Urbanization,Urbanization,2015,2016,3.439831,Normal,Iteration and Timestep,1.7199155
Siskiyou,Urbanization,Urbanization,1993,1994,27.518648,Normal,Iteration and Timestep,13.759324
Siskiyou,Urbanization,Urbanization,1995,1996,193.439908,Normal,Iteration and Timestep,96.719954
Siskiyou,Urbanization,Urbanization,1997,1998,17.603841,Normal,Iteration and Timestep,8.8019205
Siskiyou,Urbanization,Urbanization,1999,2000,56.049011,Normal,Iteration and Timestep,28.0245055
Siskiyou,Urbanization,Urbanization,2001,2002,715.687191,Normal,Iteration and Timestep,357.8435955
Siskiyou,Urbanization,Urbanization,2003,2004,4.6538889999999995,Normal,Iteration and Timestep,2.3269444999999997
Siskiyou,Urbanization,Urbanization,2005,2006,62.321644,Normal,Iteration and Timestep,31.160822
Siskiyou,Urbanization,Urbanization,2007,2008,0.809372,Normal,Iteration and Timestep,0.404686
Siskiyou,Urbanization,Urbanization,2009,2010,76.687997,Normal,Iteration and Timestep,38.3439985
Siskiyou,Urbanization,Urbanization,2011,2012,18.008527,Normal,Iteration and Timestep,9.0042635
Siskiyou,Urbanization,Urbanization,2013,2014,4.856232,Normal,Iteration and Timestep,2.428116
Siskiyou,Urbanization,Urbanization,2015,2016,28.125677,Normal,Iteration and Timestep,14.0628385
Solano,Urbanization,Urbanization,1993,1994,57.263069,Normal,Iteration and Timestep,28.6315345
Solano,Urbanization,Urbanization,1995,1996,469.43576,Normal,Iteration and Timestep,234.71788
Solano,Urbanization,Urbanization,1997,1998,429.776532,Normal,Iteration and Timestep,214.888266
Solano,Urbanization,Urbanization,1999,2000,137.59324,Normal,Iteration and Timestep,68.79662
Solano,Urbanization,Urbanization,2001,2002,796.826734,Normal,Iteration and Timestep,398.413367
Solano,Urbanization,Urbanization,2003,2004,480.159939,Normal,Iteration and Timestep,240.0799695
Solano,Urbanization,Urbanization,2005,2006,216.50701,Normal,Iteration and Timestep,108.253505
Solano,Urbanization,Urbanization,2007,2008,141.842443,Normal,Iteration and Timestep,70.9212215
Solano,Urbanization,Urbanization,2009,2010,127.071404,Normal,Iteration and Timestep,63.535702
Solano,Urbanization,Urbanization,2011,2012,112.502708,Normal,Iteration and Timestep,56.251354
Solano,Urbanization,Urbanization,2013,2014,97.731669,Normal,Iteration and Timestep,48.8658345
Solano,Urbanization,Urbanization,2015,2016,186.15556,Normal,Iteration and Timestep,93.07778
Sonoma,Urbanization,Urbanization,1993,1994,62.321644,Normal,Iteration and Timestep,31.160822
Sonoma,Urbanization,Urbanization,1995,1996,171.99155,Normal,Iteration and Timestep,85.995775
Sonoma,Urbanization,Urbanization,1997,1998,457.092837,Normal,Iteration and Timestep,228.5464185
Sonoma,Urbanization,Urbanization,1999,2000,1165.293337,Normal,Iteration and Timestep,582.6466685
Sonoma,Urbanization,Urbanization,2001,2002,1093.866258,Normal,Iteration and Timestep,546.933129
Sonoma,Urbanization,Urbanization,2003,2004,33.588938,Normal,Iteration and Timestep,16.794469
Sonoma,Urbanization,Urbanization,2005,2006,305.133244,Normal,Iteration and Timestep,152.566622
Sonoma,Urbanization,Urbanization,2007,2008,155.197081,Normal,Iteration and Timestep,77.5985405
Sonoma,Urbanization,Urbanization,2009,2010,144.472902,Normal,Iteration and Timestep,72.236451
Sonoma,Urbanization,Urbanization,2011,2012,16.389783,Normal,Iteration and Timestep,8.1948915
Sonoma,Urbanization,Urbanization,2013,2014,72.438794,Normal,Iteration and Timestep,36.219397
Sonoma,Urbanization,Urbanization,2015,2016,48.56232,Normal,Iteration and Timestep,24.28116
Stanislaus,Urbanization,Urbanization,1993,1994,196.677396,Normal,Iteration and Timestep,98.338698
Stanislaus,Urbanization,Urbanization,1995,1996,194.04693699999999,Normal,Iteration and Timestep,97.02346849999999
Stanislaus,Urbanization,Urbanization,1997,1998,511.11841799999996,Normal,Iteration and Timestep,255.55920899999998
Stanislaus,Urbanization,Urbanization,1999,2000,213.674208,Normal,Iteration and Timestep,106.837104
Stanislaus,Urbanization,Urbanization,2001,2002,569.797888,Normal,Iteration and Timestep,284.898944
Stanislaus,Urbanization,Urbanization,2003,2004,884.643596,Normal,Iteration and Timestep,442.321798
Stanislaus,Urbanization,Urbanization,2005,2006,357.135395,Normal,Iteration and Timestep,178.5676975
Stanislaus,Urbanization,Urbanization,2007,2008,248.274861,Normal,Iteration and Timestep,124.1374305
Stanislaus,Urbanization,Urbanization,2009,2010,136.986211,Normal,Iteration and Timestep,68.4931055
Stanislaus,Urbanization,Urbanization,2011,2012,74.664567,Normal,Iteration and Timestep,37.3322835
Stanislaus,Urbanization,Urbanization,2013,2014,62.72633,Normal,Iteration and Timestep,31.363165
Stanislaus,Urbanization,Urbanization,2015,2016,299.669983,Normal,Iteration and Timestep,149.8349915
Stanislaus,Urbanization,Urbanization,2017,2018,144.068216,Normal,Iteration and Timestep,72.034108
Sutter,Urbanization,Urbanization,1993,1994,82.151258,Normal,Iteration and Timestep,41.075629
Sutter,Urbanization,Urbanization,1995,1996,54.227924,Normal,Iteration and Timestep,27.113962
Sutter,Urbanization,Urbanization,1997,1998,12.747608999999999,Normal,Iteration and Timestep,6.373804499999999
Sutter,Urbanization,Urbanization,1999,2000,185.75087399999998,Normal,Iteration and Timestep,92.87543699999999
Sutter,Urbanization,Urbanization,2001,2002,162.886115,Normal,Iteration and Timestep,81.4430575
Sutter,Urbanization,Urbanization,2003,2004,150.340849,Normal,Iteration and Timestep,75.1704245
Sutter,Urbanization,Urbanization,2005,2006,75.069253,Normal,Iteration and Timestep,37.5346265
Sutter,Urbanization,Urbanization,2007,2008,87.614519,Normal,Iteration and Timestep,43.8072595
Sutter,Urbanization,Urbanization,2009,2010,71.831765,Normal,Iteration and Timestep,35.9158825
Sutter,Urbanization,Urbanization,2011,2012,13.152295,Normal,Iteration and Timestep,6.5761475
Sutter,Urbanization,Urbanization,2013,2014,47.752947999999996,Normal,Iteration and Timestep,23.876473999999998
Sutter,Urbanization,Urbanization,2015,2016,7.284348,Normal,Iteration and Timestep,3.642174
Tehama,Urbanization,Urbanization,1993,1994,105.825389,Normal,Iteration and Timestep,52.9126945
Tehama,Urbanization,Urbanization,1995,1996,19.627271,Normal,Iteration and Timestep,9.8136355
Tehama,Urbanization,Urbanization,1997,1998,7.4866909999999995,Normal,Iteration and Timestep,3.7433454999999998
Tehama,Urbanization,Urbanization,1999,2000,307.763703,Normal,Iteration and Timestep,153.8818515
Tehama,Urbanization,Urbanization,2001,2002,39.052199,Normal,Iteration and Timestep,19.5260995
Tehama,Urbanization,Urbanization,2003,2004,373.322835,Normal,Iteration and Timestep,186.6614175
Tehama,Urbanization,Urbanization,2005,2006,71.629422,Normal,Iteration and Timestep,35.814711
Tehama,Urbanization,Urbanization,2007,2008,93.684809,Normal,Iteration and Timestep,46.8424045
Tehama,Urbanization,Urbanization,2009,2010,44.51546,Normal,Iteration and Timestep,22.25773
Tehama,Urbanization,Urbanization,2011,2012,15.580411,Normal,Iteration and Timestep,7.7902055
Tehama,Urbanization,Urbanization,2013,2014,62.119301,Normal,Iteration and Timestep,31.0596505
Tehama,Urbanization,Urbanization,2015,2016,33.184252,Normal,Iteration and Timestep,16.592126
Tulare,Urbanization,Urbanization,1993,1994,23.674131,Normal,Iteration and Timestep,11.8370655
Tulare,Urbanization,Urbanization,1995,1996,47.955290999999995,Normal,Iteration and Timestep,23.977645499999998
Tulare,Urbanization,Urbanization,1997,1998,120.19174199999999,Normal,Iteration and Timestep,60.095870999999995
Tulare,Urbanization,Urbanization,1999,2000,198.498483,Normal,Iteration and Timestep,99.2492415
Tulare,Urbanization,Urbanization,2001,2002,983.791666,Normal,Iteration and Timestep,491.895833
Tulare,Urbanization,Urbanization,2003,2004,401.246169,Normal,Iteration and Timestep,200.6230845
Tulare,Urbanization,Urbanization,2005,2006,469.840446,Normal,Iteration and Timestep,234.920223
Tulare,Urbanization,Urbanization,2007,2008,473.07793399999997,Normal,Iteration and Timestep,236.53896699999999
Tulare,Urbanization,Urbanization,2009,2010,422.89687,Normal,Iteration and Timestep,211.448435
Tulare,Urbanization,Urbanization,2011,2012,281.25677,Normal,Iteration and Timestep,140.628385
Tulare,Urbanization,Urbanization,2013,2014,470.245132,Normal,Iteration and Timestep,235.122566
Tulare,Urbanization,Urbanization,2015,2016,350.458076,Normal,Iteration and Timestep,175.229038
Ventura,Urbanization,Urbanization,1993,1994,500.596582,Normal,Iteration and Timestep,250.298291
Ventura,Urbanization,Urbanization,1995,1996,312.012906,Normal,Iteration and Timestep,156.006453
Ventura,Urbanization,Urbanization,1997,1998,563.1205689999999,Normal,Iteration and Timestep,281.56028449999997
Ventura,Urbanization,Urbanization,1999,2000,508.892645,Normal,Iteration and Timestep,254.4463225
Ventura,Urbanization,Urbanization,2001,2002,1579.691801,Normal,Iteration and Timestep,789.8459005
Ventura,Urbanization,Urbanization,2003,2004,419.052353,Normal,Iteration and Timestep,209.5261765
Ventura,Urbanization,Urbanization,2005,2006,214.685923,Normal,Iteration and Timestep,107.3429615
Ventura,Urbanization,Urbanization,2007,2008,300.88404099999997,Normal,Iteration and Timestep,150.44202049999998
Ventura,Urbanization,Urbanization,2009,2010,214.685923,Normal,Iteration and Timestep,107.3429615
Ventura,Urbanization,Urbanization,2011,2012,91.256693,Normal,Iteration and Timestep,45.6283465
Ventura,Urbanization,Urbanization,2013,2014,79.925485,Normal,Iteration and Timestep,39.9627425
Ventura,Urbanization,Urbanization,2015,2016,75.878625,Normal,Iteration and Timestep,37.9393125
Yolo,Urbanization,Urbanization,1993,1994,145.282274,Normal,Iteration and Timestep,72.641137
Yolo,Urbanization,Urbanization,1995,1996,126.666718,Normal,Iteration and Timestep,63.333359
Yolo,Urbanization,Urbanization,1997,1998,231.885078,Normal,Iteration and Timestep,115.942539
Yolo,Urbanization,Urbanization,1999,2000,148.519762,Normal,Iteration and Timestep,74.259881
Yolo,Urbanization,Urbanization,2001,2002,318.083196,Normal,Iteration and Timestep,159.041598
Yolo,Urbanization,Urbanization,2003,2004,275.18648,Normal,Iteration and Timestep,137.59324
Yolo,Urbanization,Urbanization,2005,2006,179.27589799999998,Normal,Iteration and Timestep,89.63794899999999
Yolo,Urbanization,Urbanization,2007,2008,178.668869,Normal,Iteration and Timestep,89.3344345
Yolo,Urbanization,Urbanization,2009,2010,67.177876,Normal,Iteration and Timestep,33.588938
Yolo,Urbanization,Urbanization,2011,2012,101.1715,Normal,Iteration and Timestep,50.58575
Yolo,Urbanization,Urbanization,2013,2014,44.717802999999996,Normal,Iteration and Timestep,22.358901499999998
Yolo,Urbanization,Urbanization,2015,2016,60.905243,Normal,Iteration and Timestep,30.4526215
Yuba,Urbanization,Urbanization,1993,1994,22.460072999999998,Normal,Iteration and Timestep,11.230036499999999
Yuba,Urbanization,Urbanization,1995,1996,30.756135999999998,Normal,Iteration and Timestep,15.378067999999999
Yuba,Urbanization,Urbanization,1997,1998,14.366353,Normal,Iteration and Timestep,7.1831765
Yuba,Urbanization,Urbanization,1999,2000,74.46222399999999,Normal,Iteration and Timestep,37.231111999999996
Yuba,Urbanization,Urbanization,2001,2002,88.626234,Normal,Iteration and Timestep,44.313117
Yuba,Urbanization,Urbanization,2003,2004,72.84348,Normal,Iteration and Timestep,36.42174
Yuba,Urbanization,Urbanization,2005,2006,203.15237199999999,Normal,Iteration and Timestep,101.57618599999999
Yuba,Urbanization,Urbanization,2007,2008,146.496332,Normal,Iteration and Timestep,73.248166
Yuba,Urbanization,Urbanization,2009,2010,93.887152,Normal,Iteration and Timestep,46.943576
Yuba,Urbanization,Urbanization,2011,2012,24.888189,Normal,Iteration and Timestep,12.4440945
Yuba,Urbanization,Urbanization,2013,2014,28.530362999999998,Normal,Iteration and Timestep,14.265181499999999
Yuba,Urbanization,Urbanization,2015,2016,15.175725,Normal,Iteration and Timestep,7.5878625
Alpine,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Calaveras,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Del Norte,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Humboldt,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Inyo,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Lassen,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Mono,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
Plumas,Urbanization,Urbanization,1992,2016,0,NA,Iteration and Timestep,NA
